Day,Date,Peak_Wind_Gust_kmh,Mid_Wind_Gust_kmh,Valley_Wind_Gust_kmh,Peak_Wind_Speed_kmh,Mid_Wind_Speed_kmh,Valley_Wind_Speed_kmh,Peak_Min_Temp,Peak_Max_Temp,Peak_Feels_Like,Mid_Min_Temp,Mid_Max_Temp,Mid_Feels_Like,Valley_Min_Temp,Valley_Max_Temp,Valley_Feels_Like,Inversion,Peak_Weather2,Peak_Weather5,Mid_Weather2,Mid_Weather5,Valley_Weather2,Valley_Weather5,Peak_Rain_mm,Mid_Rain_mm,Valley_Rain_mm,Peak_Snow_cm,Mid_Snow_cm,Valley_Snow_cm,Thunder,Peak_Snow_depth_cm,Mid_Snow_depth_cm,Base_Snow_depth_cm,
2903,11/06/2022,0,0,0,0,0,0,7,11,13,12,17,18,17,19,22,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,,79,0,0,
2904,12/06/2022,0,0,0,0,0,0,9,11,15,11,16,17,14,18,19,,Rain,Mod Rain,Rain,Rain Showers,Rain,Rain Showers,15,7,2,0,0,0,,43,0,0,
2905,13/06/2022,0,0,0,0,0,0,3,6,7,5,12,10,8,11,13,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,0,4,4,0,0,0,,31,0,0,
2906,14/06/2022,0,0,0,0,0,0,5,6,10,7,17,12,15,15,19,,Rain,Rain Showers,Sunny,,Sunny,,3,0,0,0,0,0,,26,0,0,
2907,15/06/2022,0,0,0,0,0,0,5,5,9,7,17,12,15,16,19,,Rain,Rain Showers,Sunny,,Sunny,,1,0,0,0,0,0,,2,0,0,
2908,16/06/2022,0,0,0,0,0,0,9,11,15,14,19,20,19,25,24,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,,0,0,0,
2909,17/06/2022,0,0,0,0,0,0,11,13,14,14,22,17,21,25,24,,Rain,Rain Showers,Sunny,,Sunny,,3,0,0,0,0,0,,0,0,0,
2910,18/06/2022,1,0,0,0,0,0,5,12,8,10,16,14,15,23,19,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,,0,0,0,
2911,19/06/2022,0,0,0,0,0,0,5,5,10,8,12,13,10,10,15,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,4,4,3,0,0,0,,0,0,0,
2912,20/06/2022,1,0,0,1,0,0,4,5,7,7,12,10,9,9,13,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,3,4,0,0,0,,0,0,0,
2913,21/06/2022,0,0,0,0,0,0,6,6,10,9,16,13,16,16,20,,Rain,Rain Showers,Sunny,,Sunny,,4,0,0,0,0,0,,0,0,0,
2914,22/06/2022,0,0,0,0,0,0,7,7,13,10,15,15,12,14,18,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,3,4,2,0,0,0,,0,0,0,
2915,23/06/2022,0,0,0,0,0,0,6,10,12,9,18,14,16,16,21,,Rain,Rain Showers,Sunny,,Sunny,,5,0,0,0,0,0,,0,0,0,
2916,24/06/2022,2,1,1,1,1,0,9,13,11,12,17,14,14,18,17,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,1,2,0,0,0,,0,0,0,
2917,25/06/2022,1,1,0,1,1,0,12,14,14,17,21,20,22,31,25,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,,0,0,0,
2918,26/06/2022,0,0,0,0,0,0,10,14,14,13,19,16,15,16,19,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,5,1,0,0,0,,0,0,0,
2919,27/06/2022,0,0,0,0,0,0,14,18,17,17,27,20,24,27,27,,Rain,Rain Showers,Sunny,,Sunny,,4,0,0,0,0,0,,0,0,0,
2920,28/06/2022,0,0,0,0,0,0,5,6,9,8,13,12,10,10,14,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,3,5,4,0,0,0,,0,0,0,
2921,29/06/2022,3,1,1,3,1,1,5,7,5,10,17,12,15,19,18,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,,0,0,0,
2922,30/06/2022,3,2,1,3,2,1,7,13,7,12,15,13,17,26,19,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,,0,0,0,
